#	type	pattern	pilot	lemma
1947	T	N N	training Mellotron	training mellotron
1948	T	N P A N	Ministry of Human Resources	ministry of human resource
1949	T	N N	Autumn Meeting	autumn meeting
1950	T	A N	best set	good set
1951	T	N N	pre-processing steps	pre-processing step
1952	T	A N N	expanded sequence Hmel	expanded sequence hmel
1953	T	N	Budden	budden
1954	T	A N	Major bottlenecks	major bottleneck
1955	T	A N	Romanian system	romanian system
1956	T	A N	fair comparison	fair comparison
1957	T	N	rithm	rithm
1958	T	N N	training steps	training step
1959	T	N P N	field of MLSP	field of mlsp
1960	T	A N	proprietary dataset	proprietary dataset
1961	T	N N N	msec frame intervals	msec frame interval
1962	T	N N	target audio	target audio
1963	T	N	Vesterman	vesterman
1964	T	N C N N	accuracy and voice quality	accuracy and voice quality
1965	T	N	Kondo	kondo
1966	T	N	kostr0a	kostr0a
1967	T	N N	speech dataset	speech dataset
1968	T	A A N	2000-speaker neural text-to-speech	2000-speaker neural text-to-speech
1969	T	A N	one-to-one alignment	one-to-one alignment
1970	T	N P N	type of network	type of network
1971	T	N N	image synthesis	image synthesis
1972	T	N	Jiang	jiang
1973	T	N N	target position	target position
1974	T	A N	objective errors	objective error
1975	T	A N N	Seventh Framework Programme	seventh framework programme
1976	T	A N	transparent orthographies	transparent orthography
1976	V[s]	A A N	transparent alphabetic orthographies	transparent alphabetic orthography
1977	T	N C N N	Daelemans and van den	daelemans and van den
1978	T	A N N	contextual parameter generation	contextual parameter generation
1979	T	N N	KLD criterion	kld criterion
1980	T	A A N	Joint maximum entropy	joint maximum entropy
1981	T	A N N	commercial text-to-speech systems	commercial text-to-speech system
1982	T	A N P N	top row of Table	top row of table
1983	T	N N N	letter error rate	letter error rate
1984	T	A A N	English native speaker	english native speaker
1985	T	N N	Successor Variety	successor variety
1986	T	N N	Simple4All proposals	simple4all proposal
1987	T	A N	short words	short word
1988	T	A	well-explained	well-explained
1989	T	N V A	voices were indistinguishable	voice be indistinguishable
1990	T	A A N N	recurrent neural network architectures	recurrent neural network architecture
1991	T	A	non-linearity	non-linearity
1992	T	N V A	sets are disjoint	set be disjoint
1993	T	N	owatts	owatts
1994	T	N C N N	text and speaker encoders	text and speaker encoder
1995	T	A N	PURPLE PEOPLE	purple people
1996	T	A N N N	high variance similarity MOS	high variance similarity mo
1997	T	A A N	WaveNet-based neural vocoder	wavenet-based neural vocoder
1998	T	A N N	Parallel wave generation	parallel wave generation
1999	T	N N	uncertainty sampling	uncertainty sampling
2000	T	N N N	cross- language	cross - language
2001	T	N	Schmidhuber	schmidhuber
2002	T	A N	hard cases	hard case
2003	T	A N	exponential decay	exponential decay
2004	T	R	E89-D	e89-d
2005	T	N N	Multi-resolution RASTA	multi-resolution rasta
2006	T	N	Bayes	bayes
2007	T	A N P N N	lookup table of speaker embeddings	lookup table of speaker embeddings
2008	T	A N	human perception	human perception
2009	T	A C A N	static and dynamic features	static and dynamic feature
2010	T	N N	CN voice	cn voice
2011	T	A N	single layer	single layer
2011	V[s]	A A N	single hidden layer	single hidden layer
2011	V[s]	A A N	single convolutional layer	single convolutional layer
2012	T	A N	multiple frames	multiple frame
2013	T	A N N N	Chal- lenge Workshop	chal - lenge workshop
2014	T	A N	Asian languages	asian language
2015	T	A N	computational problem	computational problem
2016	T	N N	Kyle Kastner	kyle kastner
2017	T	N P N N N	deployment of speech processing systems	deployment of speech processing system
2018	T	A N	distinct cluster	distinct cluster
2019	T	N C N N	layer and ReLU activation	layer and relu activation
2020	T	A N N	non-causal convolution blocks	non-causal convolution block
2021	T	N N	Word Normalization	word normalization
2021	V[s]	N P A N	normalization of non-standard words	normalization of non-standard word
2022	T	A N	adjectival rendition	adjectival rendition
2023	T	A N	relevant language	relevant language
2024	T	N V A	phone is dependent	phone be dependent
2025	T	A	tree-based	tree-based
2026	T	A N N N	128-dim log-mel spectrogram frames	128-dim log-mel spectrogram frame
2027	T	N P A N	stability of cross-lingual speaker	stability of cross-lingual speaker
2028	T	A N N	secondary fine-tuning step	secondary fine-tuning step
2029	T	A N	faster-than-real-time speeds	faster-than-real-time speed
2030	T	A N	sequential algorithm	sequential algorithm
2031	T	A N	20-layer WaveNet	20-layer wavenet
2032	T	A N	Cross-lingual tandem	cross-lingual tandem
2033	T	N P N	orders of magnitude	order of magnitude
2034	T	A N N	Large scale evaluation	large scale evaluation
2035	T	A N N	low speaker coverage	low speaker coverage
2036	T	A N	expressive characteristics	expressive characteristic
2037	T	N	circumflex	circumflex
2038	T	N N	similarity evaluation	similarity evaluation
2038	V[s]	N P N N	evaluation of speaker similarity	evaluation of speaker similarity
2039	T	N N	Pipeline approach	pipeline approach
2040	T	N V A	speakers are expensive	speaker be expensive
2041	T	R	94089	94089
2042	T	N V A	results are comparable	result be comparable
2043	T	A N	Monolingual character	monolingual character
2044	T	A N	best WER	good wer
2045	T	N N	crowdMOS framework	crowdmos framework
2046	T	A N N	complicated pronunciation rules	complicated pronunciation rule
2047	T	N N	mel−cepstrum distortion	mel−cepstrum distortion
2048	T	N	reformulation	reformulation
2049	T	A N	linear unit	linear unit
2050	T	N N	rhythm transfer	rhythm transfer
2051	T	N V A	collections are prohibitive	collection be prohibitive
2052	T	N N	VCTK dataset	vctk dataset
2053	T	N N N	sentence boundary breaks	sentence boundary break
2054	T	A A N	parametric TTS system	parametric tts system
2055	T	A	alphasyllabic	alphasyllabic
2056	T	A N P N	Sentence-level Alignment of Speech	sentence-level alignment of speech
2057	T	N N P N	Karlsruhe Institute of Technology	karlsruhe institute of technology
2058	T	N N	Weight sharing	weight sharing
2059	T	N C N N	excitation and group delay	excitation and group delay
2060	T	A N P N N	hidden states of the phoneme sequence	hidden state of phoneme sequence
2061	T	N C N N	pitch and rhythm data	pitch and rhythm datum
2062	T	A N	acceptable results	acceptable result
2063	T	A C A N	Unsupervised and lightly-supervised learning	unsupervised and lightly-supervised learning
2064	T	N C N N	byte and phoneme models	byte and phoneme model
2065	T	N	Yarats	yarats
2066	T	A	desned	desned
2067	T	N N	training processes	training process
2068	T	N N	training batches	training batch
2069	T	N	procentn	procentn
2070	T	N N	speech utterances	speech utterance
2071	T	A N	clipping gradients	clipping gradient
2072	T	N	SV-EERs	sv-eers
2073	T	N N	broadcast news	broadcast news
2074	T	N	SNSF	snsf
2075	T	A N N	unseen word segmentation	unseen word segmentation
2076	T	N	MFCCs	mfccs
2077	T	N N	Lior Wolf	lior wolf
2078	T	N N	CMOS evaluation	cmos evaluation
2079	T	A A A N	per-input token speaker-adversarial loss	per-input token speaker-adversarial loss
2080	T	R	arbitrarily	arbitrarily
2081	T	A N	monotonous voice	monotonous voice
2082	T	A N N	parallel waveform generation	parallel waveform generation
2083	T	N P N	window of length	window of length
2084	T	N N N	Language Technology Workshop	language technology workshop
2085	T	A A A N	Bidirectional Recurrent Neural Networks	bidirectional recurrent neural network
2086	T	N N	WaveNet architecture	wavenet architecture
2087	T	A A N	bidirectional LSTM-based RNN	bidirectional lstm-based rnn
2088	T	N N	TTS Research	tts research
2089	T	N P N	hours of Mandarin	hour of mandarin
2090	T	A N N	parallel waveform synthesis	parallel waveform synthesis
2091	T	R	recursively	recursively
2092	T	N P N	component of the system	component of system
2092	V[s]+	N N	system components	system component
2093	T	N N	feed-forward network	feed-forward network
2094	T	A N	negative log	negative log
2095	T	N	ejωn	ejωn
2096	T	N	cepstrum	cepstrum
2097	T	N V A	layers is equal	layer be equal
2098	T	A N	musical score	musical score
2099	T	A N P N	written form of word	written form of word
2100	T	A A N	fluent Spanish speech	fluent spanish speech
2101	T	A A N	meaningful latent space	meaningful latent space
2102	T	N C N N	naturalness and similarity MOS	naturalness and similarity mo
2103	T	N N	interpolation weights	interpolation weight
2104	T	N N	t-SNE visualization	t-sne visualization
2105	T	N N	Development Tool	development tool
2106	T	N N N	LSP Speech Synthesis	lsp speech synthesis
2107	T	A N	European Conf	european conf
2108	T	N N N	TitanX Maxwell GPU	titanx maxwell gpu
2108	V[s]	A N N N	single TitanX Maxwell GPU	single titanx maxwell gpu
2109	T	A A N	professional female speaker	professional female speaker
2110	T	A N	single voice	single voice
2111	T	A N	Toby Hawker	toby hawker
2112	T	N V A	phone is equal	phone be equal
2113	T	N C A N	- or byte-based variants	- or byte-based variant
2114	T	N	URLs	urls
2115	T	N	Librivox	librivox
2116	T	N N	output distribution	output distribution
2117	T	N N	eDIKT initiative	edikt initiative
2118	T	A N N	major building blocks	major building block
2119	T	N N A N	Speaker similarity Mean Opinion	speaker similarity mean opinion
2120	T	A N	highest error	high error
2121	T	N N N N N	OGI multi-language telephone speech corpus	ogi multi-language telephone speech corpus
2122	T	A N	linear-scale spectrogram	linear-scale spectrogram
2123	T	A N N	single feed-forward pass	single feed-forward pass
2124	T	A N P N N	massive amounts of text data	massive amount of text datum
2125	T	A N	letter-based approach	letter-based approach
2126	T	A	Lisbon	lisbon
2127	T	N P A N	set of high quality	set of high quality
2128	T	A N	strong baselines	strong baseline
2129	T	A N N	high sampling rate	high sampling rate
2130	T	A N N	external alignment system	external alignment system
2131	T	N N	data-stress training	data-stress training
2132	T	A N N	complete input sequence	complete input sequence
2133	T	N P N N	sequence of phoneme pair	sequence of phoneme pair
2134	T	N N	Signal estimation	signal estimation
2135	T	N C N P N	duration and distance of phoneme	duration and distance of phoneme
2136	T	A A N N	significant audio quality improvement	significant audio quality improvement
2137	T	N N	Corpus Construction	corpus construction
2138	T	N N	training dataset	training dataset
2139	T	N C N N	language and technology expertise	language and technology expertise
2140	T	A A N	transparent alphabetic orthographies	transparent alphabetic orthography
2141	T	A N	speaker-independent representations	speaker-independent representation
2142	T	N V A	approach is simple	approach be simple
2143	T	A N N	receptive field size	receptive field size
2144	T	A A N N	English neural TTS system	english neural tts system
2145	T	A N	standard corpora	standard corpus
2146	T	A N	80-layer WaveNet	80-layer wavenet
2147	T	N P A N	Encoder-decoder with global attention	encoder-decoder with global attention
2148	T	N N	EN language	en language
2149	T	A A N N	modified short-time fourier transform	modified short-time fourier transform
2150	T	N N	Charles University	charles university
2151	T	N N	autoregressive generation	autoregressive generation
2152	T	A	two-step	two-step
2153	T	A N N	parallel mel-spectrogram generation	parallel mel-spectrogram generation
2154	T	N N N	opinion score studies	opinion score study
2155	T	N P N N	length of the mel-spectrogram sequence	length of mel-spectrogram sequence
2156	T	A N	language-dependent information	language-dependent information
2157	T	A N N	standard TTS corpora	standard tts corpus
2158	T	N N	Adam Polyak	adam polyak
2159	T	N P N N	problem of length mismatch	problem of length mismatch
2160	T	N P N N	languages with single-byte characters	language with single-byte character
2161	T	A N	cross-lingual knowledge-sharing	cross-lingual knowledge-sharing
2161	V[m]	A N N	cross-lingual parameter sharing	cross-lingual parameter sharing
2162	T	N A N	autoregressive seq2seq model	autoregressive seq2seq model
2163	T	N N	speech file	speech file
2164	T	A N	individual components	individual component
2165	T	A N	previous timestep	previous timestep
2166	T	A N	textual features	textual feature
2167	T	N N	Yongguo Kang	yongguo kang
2168	T	N C N N	text and speaker information	text and speaker information
2169	T	A N N	mixed mode excitation	mixed mode excitation
2170	T	A N	Bayesian approach	bayesian approach
2171	T	N N N	log magnitude spectrogram	log magnitude spectrogram
2172	T	A N	Equivalent graphemes	equivalent grapheme
2173	T	A N N	higher quality voices	high quality voice
2174	T	N P N N	result of rater comments	result of rater comment
2175	T	A N	statistical part-of-speech	statistical part-of-speech
2176	T	N N	phoneme system	phoneme system
2176	V[s]	N P A N	systems with multilingual phoneme	system with multilingual phoneme
2177	T	N N N	LibriSpeech Ground truth	librispeech ground truth
2178	T	A N	dominant languages	dominant language
2179	T	N P N	remainder of the paper	remainder of paper
2180	T	N	Laviolette	laviolette
2181	T	A A N N	hyperbolic tangent activation functions	hyperbolic tangent activation function
2182	T	N N	- TERSPEECH	- terspeech
2183	T	N	Nakamura	nakamura
2184	T	N N	transfer works	transfer work
2185	T	A	attentional	attentional
2186	T	N P A N	hours of audio data	hour of audio datum
2187	T	A N	low pitch	low pitch
2188	T	A N	larger databases	large database
2189	T	A N	explicit relationships	explicit relationship
2190	T	A N N	entire GlobalPhone corpus	entire globalphone corpus
2191	T	N	tures	tures
2192	T	N P A N	model with additional speaker	model with additional speaker
2193	T	A N	reasonable quality	reasonable quality
2194	T	N	NeurIPS	neurips
2195	T	N P N	development of techniques	development of technique
2196	T	N N	feature space	feature space
2197	T	A N	backward decoder	backward decoder
2198	T	A N	cepstral domain	cepstral domain
2199	T	N C N N	phoneme and word error	phoneme and word error
2200	T	A N	Variational inference	variational inference
2201	T	A N N N	higher similarity MOS scores	high similarity mo score
2202	T	N N	Navdeep Jaitly	navdeep jaitly
2203	T	A N	professional recording	professional recording
2204	T	N P N N	length of output spectrogram	length of output spectrogram
2205	T	A C A N	real and synthetic utterances	real and synthetic utterance
2206	T	N N	candidate unit	candidate unit
2207	T	A A N	Deep residual learning	deep residual learning
2208	T	A N N	future context information	future context information
2209	T	A N	specific speaker	specific speaker
2210	T	N C A N	- and language-independent text	- and language-independent text
2211	T	N	Casagrande	casagrande
2212	T	N P N	WER of this model	wer of model
2213	T	A N	single kernel	single kernel
2214	T	N N N	IEEE Signal Process	ieee signal process
2215	T	N N	phoneme symbols	phoneme symbol
2216	T	A N	main components	main component
2217	T	A N P N	large number of languages	large number of language
2218	T	N N	Transfer learning	transfer learning
2219	T	N	Kexin	kexin
2220	T	A	mel-scale	mel-scale
2221	T	N	Frankel	frankel
2222	T	N	regularizer	regularizer
2223	T	N A N	feedforward hidden layers	feedforward hidden layer
2224	T	A N	language-model WFSTs	language-model wfsts
2225	T	A N	min-max normalisation	min-max normalisation
2226	T	N	Basque	basque
2227	T	A N N	neural network structure	neural network structure
2228	T	N N N	word class features	word class feature
2229	T	A N P N	hidden state of every layer	hidden state of layer
2230	T	A N	Hungarian data	hungarian datum
2231	T	N N	thread contention	thread contention
2232	T	N P N C N	length of the filters and stride	length of filter and stride
2233	T	N N	cache thrashing	cache thrashing
2234	T	N P N N	estimation of model parameters	estimation of model parameter
2235	T	A A N	34rd Annual Meeting	34rd annual meeting
2236	T	N P N	hours of English	hour of english
2237	T	N P N N	multi-templates of speech units	multi-templates of speech unit
2238	T	A N N N	automatic speech recognition systems	automatic speech recognition system
2239	T	N P N	case of Model	case of model
2240	T	N P N P N	sums of products of powers	sum of product of power
2241	T	A N N	hierarchical MRASTA features	hierarchical mrasta feature
2242	T	N N	Jitong Chen	jitong chen
2243	T	A N	separate word	separate word
2244	T	N	lextools	lextools
2245	T	A N P N	moderate control of accent	moderate control of accent
2246	T	A N	Hungarian language	hungarian language
2247	T	R A N	previously unseen characters	previously unseen character
2248	T	N P N	prediction of Model	prediction of model
2249	T	N N	FSM toolkit	fsm toolkit
2250	T	N N	ASR models	asr model
2251	T	A N	adjectival readings	adjectival reading
2252	T	N N	Introduction Text-to-speech	introduction text-to-speech
2253	T	A N	Phonetic coverage	phonetic coverage
2254	T	N	SAYS%I	says%i
2255	T	N N	Keiichi Tokuda	keiichi tokuda
2256	T	A N	limited data	limited datum
2257	T	A N	original language	original language
2258	T	N N P N	beam search with width	beam search with width
2259	T	A A N N	recent neural TTS systems	recent neural tts system
2260	T	A N	speaker-specific information	speaker-specific information
2261	T	N V A	quality is reasonable	quality be reasonable
2261	V[s]	A N	reasonable quality	reasonable quality
2262	T	N N	Font Llitjos	font llitjos
2263	T	N	Egberts	egberts
2264	T	N N A N	Interna- tional Conference	interna - tional conference
2265	T	A	Levenshtein	levenshtein
2266	T	A N	final loss	final loss
2267	T	R A N	morphologically rich languages	morphologically rich language
2268	T	A A N	context-dependent acoustic models	context-dependent acoustic model
2269	T	N V A	rectangles are neural	rectangle be neural
2270	T	N P N	place of the phonemes	place of phoneme
2271	T	A N N	UTF-8 byte representation	utf-8 byte representation
2272	T	A N	generative process	generative process
2273	T	N	Misra	misra
2274	T	N N	Text Classification	text classification
2275	T	N A N	recognizer dependent bias	recognizer dependent bias
2276	T	A A N	separate acoustic model	separate acoustic model
2277	T	N	YELLOWKNIFE	yellowknife
2278	T	A C A N	Robust and Controllable Text	robust and controllable text
2279	T	N C A N	French and Italian recordings	french and italian recording
2280	T	N N	Multi-Speaker Text-To-Speech	multi-speaker text-to-speech
2280	V[s]	N A N	Multi-speaker neural text-to-speech	multi-speaker neural text-to-speech
2281	T	N P N N N	series of coder parameter vectors	series of coder parameter vector
2282	T	A A N	single hidden layer	single hidden layer
2283	T	N P N	quality of voices	quality of voice
2283	V[s]	N N	voice quality	voice quality
2284	T	N N	output audio	output audio
2285	T	A N N	phonemic input representation	phonemic input representation
2286	T	A N	syllabic consonants	syllabic consonant
2287	T	A N N	brittle design choices	brittle design choice
2288	T	N N	frame length	frame length
2289	T	A N	standard words	standard word
2290	T	N A N N	similarity Mean Opinion Score	similarity mean opinion score
2291	T	A N	Bidirectional RNN	bidirectional rnn
2291	V[s]	A A N	bidirectional LSTM-based RNN	bidirectional lstm-based rnn
2292	T	N C N N	Griffin and Jae Lim	griffin and jae lim
2293	T	A N N	language-dependent input representations	language-dependent input representation
2294	T	A N N	best generalization performance	good generalization performance
2295	T	N N N	low-latency speech synthesis	low-latency speech synthesis
2296	T	N N	Factorization transducer	factorization transducer
2297	T	N N N	MLP features MRASTA	mlp feature mrasta
2298	T	A	ill-formed	ill-formed
2299	T	N N	word string	word string
2300	T	A N N N	single TitanX Maxwell GPU	single titanx maxwell gpu
2301	T	N	µtot	µtot
2302	T	A N	real-time applications	real-time application
2303	T	N P N N N	Proceedings of the IEEE Computer Society	proceeding of ieee computer society
2304	T	N N	Mandarin MLP	mandarin mlp
2305	T	A N	Empirical evaluation	empirical evaluation
2306	T	A N N	HMM-based text-to-speech synthesis	hmm-based text-to-speech synthesis
2307	T	R A N	Lightly Super-	lightly super -
2308	T	N N P N	autoregressive nature of the model	autoregressive nature of model
2309	T	A N	low-dimensional speaker	low-dimensional speaker
2310	T	A N	approximate first-order	approximate first-order
2311	T	N P N	block of rules	block of rule
2312	T	A A N N	Non-Autoregressive Neural Text-to-Speech Table	non-autoregressive neural text-to-speech table
2313	T	N C N N	synthesizer and speaker classifier	synthesizer and speaker classifier
2314	T	N N P N	speech synthesis with tacotron	speech synthesis with tacotron
2314	V[im]	N N N N	speech synthe- sis	speech synthe - sis
2315	T	A N	correct form	correct form
2316	T	N N N N	multispeaker voice synthesis model	multispeaker voice synthesis model
2317	T	N	Giurgiu	giurgiu
2318	T	A N P N	large variety of languages	large variety of language
2319	T	A N	language-specific components	language-specific component
2320	T	N N	encoder-decoder architecture	encoder-decoder architecture
2321	T	N N	preprocessing phase	preprocessing phase
2322	T	N N	waveform concatenation	waveform concatenation
2323	T	A N	slow drawls	slow drawl
2324	T	N P N N	identity of the reference speaker	identity of reference speaker
2325	T	A N N	high quality data	high quality datum
2326	T	N N	evaluation data	evaluation data
2327	T	N N	accent transfer	accent transfer
2328	T	N N	syllable boundary	syllable boundary
2329	T	A N N N	high-quality speech synthesis system	high-quality speech synthesis system
2330	T	A N N	high modulation frequencies	high modulation frequency
2331	T	A N	multilingual voice	multilingual voice
2332	T	A N N	oblique case forms	oblique case form
2333	T	N	tems	tems
2334	T	N N N	Speech Audio Process	speech audio process
2335	T	A N	main threads	main thread
2336	T	N N N	state mapping techniques	state mapping technique
2337	T	N N	mark constructions	mark construction
2338	T	A N	relative position	relative position
2339	T	A A N	internal covariate shift	internal covariate shift
2340	T	A N	spectral tilt	spectral tilt
2341	T	N P N N	model of text analysis	model of text analysis
2342	T	A A N	statistical parametric TTS	statistical parametric tts
2343	T	N N N	unit selection approaches	unit selection approach
2344	T	N N	optimization problem	optimization problem
2345	T	N P N N	representation of the input sequences	representation of input sequence
2346	T	N	Beaufays	beaufays
2347	T	N N N	language identification tasks	language identification task
2348	T	N	INTERSPEECH-ICSLP-04	interspeech-icslp-04
2349	T	A N	phonetic categories	phonetic category
2350	T	A N	effective techniques	effective technique
2351	T	A N	linguistic context	linguistic context
2352	T	N C N N	time and expert knowledge	time and expert knowledge
2353	T	N V A	languages is nontrivial	language be nontrivial
2354	T	N N	layer results	layer result
2355	T	N N	layer normalization	layer normalization
2356	T	A N N	cross-lingual parameter sharing	cross-lingual parameter sharing
2357	T	A A N	1-D convolutional filters	1-d convolutional filter
2358	T	A N N	Conventional TTS corpora	conventional tts corpus
2359	T	N C N N	CPU and GPU inference	cpu and gpu inference
2360	T	N N	Encoder parameter	encoder parameter
2361	T	N P N	degree of transfer	degree of transfer
2362	T	N P N N	sequence of log-mel spectrogram	sequence of log-mel spectrogram
2363	T	N N N	speaker identity labels	speaker identity label
2364	T	N	MUC-6	muc-6
2365	T	A N P N	central state of the model	central state of model
2366	T	N N N	sentence error rate	sentence error rate
2367	T	N N	Eliya Nachmani	eliya nachmani
2368	T	N N	phone durations	phone duration
2369	T	A N	numerical features	numerical feature
2370	T	N N N	text-to- speech	text-to - speech
2371	T	A N	median filter	median filter
2372	T	A N	genitive case	genitive case
2373	T	A N N	spectral envelope features	spectral envelope feature
2374	T	N	Lamel	lamel
2375	T	N N	model WFSTs	model wfsts
2376	T	N N N	training speaker diversity	training speaker diversity
2377	T	N	acceptor	acceptor
2378	T	N N N	speech synthesis networks	speech synthesis network
2378	V[im]	N N N N	speech synthe- sis	speech synthe - sis
2379	T	R A N	significantly less data	significantly less datum
2380	T	N N	Motorola systems	motorola system
2381	T	N N	speaker id	speaker id
2382	T	A	run-time	run-time
2383	T	N N	Gauvain J-L	gauvain j-l
2384	T	N N	SST system	sst system
2385	T	A A N	non-autoregressive seq2seq model	non-autoregressive seq2seq model
2386	T	A N	English-trained MLP	english-trained mlp
2387	T	N N N	speech synthesis toolkit	speech synthesis toolkit
2387	V[im]	N N N N	speech synthe- sis	speech synthe - sis
2388	T	N N	diphone voices	diphone voice
2389	T	N N	error types	error type
2390	T	N	Metze	metze
2391	T	N N	text information	text information
2392	T	A A A N	Unidirectional long short-term memory	unidirectional long short-term memory
2393	T	A N	lower expectations	low expectation
2394	T	A A A N	neural network-based acoustic model	neural network-based acoustic model
2395	T	N V A	model is incapable	model be incapable
2396	T	N N	phrase representations	phrase representation
2397	T	N N	excitation signal	excitation signal
2398	T	N P N	subset of utterances	subset of utterance
2399	T	N P A N	phonemes of a conventional front-end	phoneme of conventional front-end
2400	T	N	pre-emphasis	pre-emphasis
2401	T	A N	Andrew Rosenberg	andrew rosenberg
2402	T	N	Ravuri	ravuri
2403	T	A N N	better objective results	good objective result
2404	T	N N	filter size	filter size
2405	T	A A N	2-layer residual GRU	2-layer residual gru
2406	T	A N	posterior distribution	posterior distribution
2407	T	A N N	personalized speech-to-speech translation	personalized speech-to-speech translation
2408	T	A N N	unlabelled speech attributes	unlabelled speech attribute
2409	T	A A N	multilingual phoneme-based systems	multilingual phoneme-based system
2410	T	A N P N N	rapid deployment of speech processing	rapid deployment of speech processing
2411	T	A N	common words	common word
2412	T	A N N	deep learning approaches	deep learning approach
2413	T	N C N N	hyper-parameters and network architectures	hyper-parameters and network architecture
2414	T	A N P N	informal comparisons of the outputs	informal comparison of output
2415	T	N N N	ground truth scores	ground truth score
2416	T	N N	Parameter estimation	parameter estimation
2416	V[s]	N P N N	estimation of model parameters	estimation of model parameter
2417	T	N N	speech transcriptions	speech transcription
2418	T	N N	speech representations	speech representation
2419	T	A N	large distance	large distance
2420	T	A	2008-April	2008-april
2421	T	N	MMSE	mmse
2422	T	N P N N	utterance with a reference utterance	utterance with reference utterance
2423	T	A	transformation-based	transformation-based
2424	T	N	GP-Dict	gp-dict
2425	T	N A N	rating synthetic speech	rating synthetic speech
2426	T	A N	prosodic phrasing	prosodic phrasing
2427	T	A N	special out-of-vocabulary	special out-of-vocabulary
2428	T	N N	system function	system function
2429	T	A	Brahmic	brahmic
2430	T	R	Empirically	empirically
2431	T	N N	interword space	interword space
2432	T	A N N	simple table lookup	simple table lookup
2433	T	A	linear-scale	linear-scale
2434	T	N P A N	context of cross-lingual adaptation	context of cross-lingual adaptation
2435	T	N N N	CBHG post-processing network	cbhg post-processing network
2436	T	N P A N	incorporation of temporal context	incorporation of temporal context
2437	T	A N N	statistical speech synthesis	statistical speech synthesis
2438	T	N N	NVidia Titan	nvidia titan
2439	T	N N N N N	Input representations End-to-end TTS models	input representation end-to-end tts model
2440	T	A N	dimensional vector	dimensional vector
2441	T	N N	spectrogram features	spectrogram feature
2442	T	A N N N	model-based speech synthesis system	model-based speech synthesis system
2443	T	N A N N	Blizzard Chal- lenge	blizzard chal - lenge
2444	T	A A N	neural network-based system	neural network-based system
2445	T	A N N N	single speaker per-language variant	single speaker per-language variant
2446	T	N V A	classification is similar	classification be similar
2447	T	N N	training audio	training audio
2448	T	N N	density distillation	density distillation
2449	T	N N N	input language states	input language state
2450	T	A N	full dataset	full dataset
2451	T	A N	desirable feature	desirable feature
2452	T	A N	small subset	small subset
2453	T	N	Abdel-Hamid	abdel-hamid
2454	T	N N	decoder output	decoder output
2455	T	A	3-dim	3-dim
2456	T	A N	small set	small set
2457	T	N N N	adapta- tion	adapta - tion
2458	T	N V A	picture is similar	picture be similar
2459	T	N P A N	Comparison of objective results	comparison of objective result
2460	T	A N N	multilingual phoneme sets	multilingual phoneme set
2461	T	N N	MUSHRA test	mushra test
2462	T	A N	natural variability	natural variability
2463	T	N	EN-to-ES	en-to-es
2464	T	N N	Backpropagation Networks	backpropagation network
2465	T	N P N	off-diagonals of Table	off-diagonals of table
2466	T	N N	minority languages	minority language
2467	T	N N	evaluation sentences	evaluation sentence
2468	T	N	EN-to-CN	en-to-cn
2469	T	A N N	Site-Specific Speaker Embeddings	site-specific speaker embeddings
2470	T	A N	flow-based model	flow-based model
2471	T	A N	variational autoencoder-style	variational autoencoder-style
2472	T	R	distantly	distantly
2473	T	A N P N	National Institute of Informatics	national institute of informatic
2474	T	A N	Finite-state lexicon	finite-state lexicon
2475	T	N N N	unit selection voices	unit selection voice
2476	T	N P N N	component of a text-to-speech system	component of text-to-speech system
2477	T	A N	sigmoid nonlinearity	sigmoid nonlinearity
2478	T	N N N	pronunciation dictionary entry	pronunciation dictionary entry
2479	T	A N	Linguistic Rules	linguistic rule
2480	T	N	Waibel	waibel
2481	T	N P A N	Journal of the Acoustical Society	journal of acoustical society
2482	T	N C N N	identification and out-of-language detection	identification and out-of-language detection
2483	T	N C N N	accent and speaker identity	accent and speaker identity
2484	T	N N	source representations	source representation
2485	T	N P N	contribution of each component	contribution of component
2486	T	N N	attribute encoder	attribute encoder
2487	T	A N N	attention-based sequence-to-sequence model	attention-based sequence-to-sequence model
2488	T	N P N N	lack of language conventions	lack of language convention
2489	T	N N A N	Silicon Valley Artificial Intelligence	silicon valley artificial intelligence
2490	T	N N	WaveNet inputs	wavenet input
2491	T	N N	speech-to-speech trans	speech-to-speech trans
2492	T	N C A N	form and written form	form and written form
2493	T	N	Thole	thole
2494	T	N P A N	Quality of Synthetic Speech	quality of synthetic speech
2495	T	N C N N	Model and training setup	model and training setup
2496	T	A N	sound quality	sound quality
2497	T	A N N	distilled IAF vocoder	distilled iaf vocoder
2498	T	N N	seed models	seed model
2499	T	N N P N	DENSITY FUNCTION OF SPEECH	density function of speech
2500	T	A A N	34th International Conference	34th international conference
2501	T	A N N	linguistic feature vector	linguistic feature vector
2502	T	N N	default inputs	default input
2503	T	N	incl	incl
2504	T	A N	Yin algorithm	yin algorithm
2505	T	N N	demo voices	demo voice
2506	T	N P N	encoder of WaveVAE	encoder of wavevae
2507	T	N	Babuschkin	babuschkin
2508	T	A A N	International Phonetic Alphabet	international phonetic alphabet
2509	T	A A N	better acoustic model	good acoustic model
2510	T	R A N N	Fast high-fidelity speech synthesis	fast high-fidelity speech synthesis
2511	T	A N	special type	special type
2512	T	A N	precise pitch	precise pitch
2513	T	A N	aperiodic parameters	aperiodic parameter
2514	T	N	VSMs	vsms
